Date,Time,ISO_Week,Month,Shape,Spacing_cm,Connection,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2024-05-20,05:15,21,May,V-Shape,77,TSSC,17.57,25.54,24.98,83.33,0.03,66.67,0.02,1.52,0.67
2024-05-20,05:30,21,May,V-Shape,77,TSSC,30.57,25.68,25.44,83.19,0.05,66.55,0.04,2.64,0.67
2024-05-20,05:45,21,May,V-Shape,77,TSSC,43.57,25.82,25.91,83.04,0.07,66.43,0.06,3.76,0.67
2024-05-20,06:00,21,May,V-Shape,77,TSSC,56.57,25.96,26.37,82.89,0.09,66.31,0.07,4.88,0.67
2024-05-20,06:15,21,May,V-Shape,77,TSSC,79.53,26.19,27.18,82.64,0.12,66.11,0.1,6.84,0.67
2024-05-20,06:30,21,May,V-Shape,77,TSSC,102.48,26.43,27.99,82.38,0.16,65.91,0.13,8.79,0.67
2024-05-20,06:45,21,May,V-Shape,77,TSSC,125.43,26.66,28.79,82.13,0.2,65.7,0.16,10.74,0.67
2024-05-20,07:00,21,May,V-Shape,77,TSSC,148.39,26.89,29.6,81.87,0.23,65.5,0.19,12.67,0.67
2024-05-20,07:15,21,May,V-Shape,77,TSSC,173.6,27.22,30.56,81.57,0.27,65.25,0.23,14.79,0.67
2024-05-20,07:30,21,May,V-Shape,77,TSSC,198.82,27.55,31.52,81.26,0.31,65.01,0.26,16.89,0.67
2024-05-20,07:45,21,May,V-Shape,77,TSSC,224.03,27.88,32.48,80.96,0.35,64.77,0.29,18.97,0.67
2024-05-20,08:00,21,May,V-Shape,77,TSSC,249.25,28.21,33.44,80.66,0.39,64.52,0.33,21.05,0.67
2024-05-20,08:15,21,May,V-Shape,77,TSSC,261.09,28.52,34.05,80.46,0.41,64.37,0.34,22.01,0.67
2024-05-20,08:30,21,May,V-Shape,77,TSSC,272.93,28.84,34.66,80.27,0.43,64.22,0.36,22.97,0.67
2024-05-20,08:45,21,May,V-Shape,77,TSSC,284.77,29.15,35.27,80.08,0.45,64.06,0.37,23.92,0.67
2024-05-20,09:00,21,May,V-Shape,77,TSSC,296.6,29.46,35.88,79.88,0.46,63.91,0.39,24.87,0.67
2024-05-20,09:15,21,May,V-Shape,77,TSSC,329.62,29.73,36.98,79.54,0.52,63.63,0.43,27.55,0.67
2024-05-20,09:30,21,May,V-Shape,77,TSSC,362.63,30.01,38.08,79.19,0.57,63.35,0.48,30.21,0.67
2024-05-20,09:45,21,May,V-Shape,77,TSSC,395.65,30.29,39.18,78.84,0.62,63.07,0.52,32.85,0.67
2024-05-20,10:00,21,May,V-Shape,77,TSSC,428.66,30.56,40.28,78.49,0.67,62.79,0.56,35.47,0.67
2024-05-20,10:15,21,May,V-Shape,77,TSSC,432.51,30.77,40.58,78.39,0.68,62.72,0.57,35.76,0.67
2024-05-20,10:30,21,May,V-Shape,77,TSSC,436.35,30.98,40.88,78.3,0.69,62.64,0.58,36.04,0.67
2024-05-20,10:45,21,May,V-Shape,77,TSSC,440.2,31.18,41.19,78.2,0.69,62.56,0.58,36.32,0.67
2024-05-20,11:00,21,May,V-Shape,77,TSSC,444.05,31.39,41.49,78.11,0.7,62.48,0.59,36.61,0.67
2024-05-20,11:15,21,May,V-Shape,77,TSSC,431.09,31.49,41.26,78.18,0.68,62.54,0.57,35.56,0.67
2024-05-20,11:30,21,May,V-Shape,77,TSSC,418.14,31.59,41.04,78.25,0.66,62.6,0.55,34.52,0.67
2024-05-20,11:45,21,May,V-Shape,77,TSSC,405.18,31.68,40.81,78.32,0.64,62.66,0.53,33.47,0.67
2024-05-20,12:00,21,May,V-Shape,77,TSSC,392.23,31.78,40.59,78.39,0.62,62.71,0.52,32.43,0.67
2024-05-20,12:15,21,May,V-Shape,77,TSSC,373.95,31.8,40.15,78.53,0.59,62.83,0.49,30.96,0.67
2024-05-20,12:30,21,May,V-Shape,77,TSSC,355.67,31.82,39.71,78.67,0.56,62.94,0.47,29.48,0.67
